Lead Origin,Lead Source,Do Not Email,Do Not Call,Converted,TotalVisits,Total Time Spent on Website,Page Views Per Visit,Last Activity,Country,Specialization,How did you hear about X Education,What is your current occupation,What matters most to you in choosing a course,Search,Newspaper Article,X Education Forums,Newspaper,Digital Advertisement,Through Recommendations,Tags,Lead Quality,Lead Profile,City,Asymmetrique Activity Index,Asymmetrique Profile Index,Asymmetrique Activity Score,Asymmetrique Profile Score,A free copy of Mastering The Interview,Last Notable Activity
1,1,0,0,0,1,273,1,1,12,4,6,4,0,0,0,0,0,0,0,0,3,4,0,1,1,14.3062524890482,16.3448825169255,1,8
1,1,0,0,1,9,351,1.8,3,12,10,6,4,0,0,0,0,0,0,0,19,2,4,5,1,1,14.3062524890482,16.3448825169255,1,2
1,1,0,0,0,2,387,2,5,12,12,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,1,8
0,6,0,0,0,0,0,0,9,12,15,6,4,0,0,0,0,0,0,0,3,2,4,4,1,1,14.3062524890482,16.3448825169255,0,8
1,3,0,0,1,3,130,3,12,12,13,3,5,0,0,0,0,0,0,0,19,2,4,1,1,1,14.3062524890482,16.3448825169255,0,12
1,1,0,0,0,7,255,2.33,10,12,10,6,4,0,0,0,0,0,0,0,24,2,4,0,1,1,14.3062524890482,16.3448825169255,1,10
0,6,0,0,0,0,0,0,9,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,9
0,6,0,0,0,0,0,0,9,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,8
1,1,0,0,0,3,1625,3,1,12,10,6,4,0,0,0,0,0,0,0,14,3,4,2,1,1,14.3062524890482,16.3448825169255,1,8
0,6,0,0,0,0,0,0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,4
0,3,0,0,0,2,344,2,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,8
1,3,0,0,0,5,88,5,12,12,8,3,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,12
0,6,0,0,0,0,0,0,5,12,15,6,4,0,0,0,0,0,0,0,24,2,3,5,1,1,14.3062524890482,16.3448825169255,0,4
0,6,0,0,0,0,0,0,9,12,15,6,4,0,0,0,0,0,0,0,3,4,2,4,1,1,14.3062524890482,16.3448825169255,0,8
1,3,0,0,0,5,406,5,12,12,4,3,4,0,0,0,0,0,0,0,14,3,4,0,1,1,14.3062524890482,16.3448825169255,0,12
0,6,0,0,0,0,0,0,9,12,15,6,4,0,0,0,0,0,0,0,0,4,5,5,1,1,14.3062524890482,16.3448825169255,0,8
1,1,0,0,1,2,1366,2,5,12,7,6,5,0,0,0,0,0,0,0,19,2,3,5,1,1,14.3062524890482,16.3448825169255,1,4
1,3,0,0,0,2,45,2,5,12,7,3,4,0,0,0,0,0,0,0,21,2,4,0,1,1,14.3062524890482,16.3448825169255,0,4
0,3,0,0,1,3,886,1.5,10,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,8
1,3,0,0,0,1,1403,1,1,12,10,3,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,8
0,6,0,0,0,0,0,0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,4
0,6,0,0,0,0,0,0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,8
0,6,0,0,0,0,0,0,9,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,8
1,3,0,0,1,5,1761,5,5,12,12,9,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,8
0,11,0,0,0,3,536,3,12,12,15,6,4,0,0,0,0,0,0,0,24,2,4,4,1,1,14.3062524890482,16.3448825169255,0,12
1,1,0,0,0,4,234,4,3,12,4,6,4,0,0,0,0,0,0,0,14,3,4,5,1,1,14.3062524890482,16.3448825169255,1,2
1,3,0,0,1,4,1266,4,5,12,10,3,4,0,0,0,0,0,0,0,19,1,3,5,1,1,14.3062524890482,16.3448825169255,0,4
0,3,0,0,0,3,1272,3,1,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,8
1,1,0,0,0,1,36,1,1,12,9,6,4,0,0,0,0,0,0,0,12,4,2,0,1,1,14.3062524890482,16.3448825169255,1,8
0,6,0,0,0,0,0,0,9,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,8
1,1,0,0,1,4,116,4,12,12,17,6,4,0,0,0,0,0,0,0,19,2,3,4,1,1,14.3062524890482,16.3448825169255,0,12
0,7,0,0,0,18,91,3.6,10,12,15,6,4,0,0,0,0,0,0,0,14,3,4,4,1,1,14.3062524890482,16.3448825169255,0,10
1,1,0,0,1,3,1277,3,5,12,7,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,1,4
1,3,0,0,0,4,475,4,5,12,8,2,4,0,0,0,0,0,0,0,24,2,4,0,1,1,14.3062524890482,16.3448825169255,0,4
1,7,0,0,1,3,1625,3,5,12,5,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,1,4
0,3,0,0,1,2,727,2,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,12
0,6,0,0,0,0,0,0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,4
1,7,0,0,1,6,1073,2,12,12,10,6,4,0,0,0,0,0,0,0,19,2,4,3,1,1,14.3062524890482,16.3448825169255,1,12
0,6,0,0,0,0,0,0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,4
0,6,0,0,0,0,0,0,9,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,8
1,3,0,0,1,3,1399,3,12,12,10,3,4,0,0,0,0,0,0,0,19,0,3,5,1,1,14.3062524890482,16.3448825169255,0,12
1,3,0,0,1,4,1136,4,5,12,7,4,4,0,0,0,0,0,0,0,1,3,4,0,1,1,14.3062524890482,16.3448825169255,0,4
2,14,0,0,1,0,0,0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,12
0,3,1,0,0,4,420,1,2,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,8
1,1,0,0,1,5,1320,5,12,12,7,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,12
0,6,0,0,1,0,0,0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,4
1,3,0,0,1,6,1069,6,12,12,12,8,4,0,0,0,0,0,0,0,19,0,3,0,1,1,14.3062524890482,16.3448825169255,0,12
0,6,0,0,0,0,0,0,9,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,8
1,3,0,0,0,8,221,4,5,12,12,3,4,0,0,0,0,0,0,0,3,4,2,0,1,1,14.3062524890482,16.3448825169255,0,4
1,1,0,0,1,2,1520,2,12,12,10,6,5,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,1,12
1,3,0,0,0,2,694,1,13,12,10,6,4,0,0,0,0,0,0,0,1,3,4,0,1,0,13,18,1,8
2,3,1,0,0,3.4452378336812,44,2.36281994946721,2,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,8
1,3,0,0,1,3,1137,1.5,12,12,12,1,4,0,0,0,0,0,0,0,1,3,4,3,1,1,14.3062524890482,16.3448825169255,0,12
1,3,0,0,0,4,74,4,5,12,8,3,4,0,0,0,0,0,0,0,14,2,4,5,1,1,14.3062524890482,16.3448825169255,0,4
0,7,0,0,0,1,299,1,1,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,8
2,10,0,0,1,0,0,0,12,12,15,6,4,0,0,0,0,0,0,0,19,0,4,4,1,1,14.3062524890482,16.3448825169255,0,12
1,1,0,0,1,2,1284,2,5,35,10,6,4,0,0,0,0,0,0,0,19,2,4,3,1,1,14.3062524890482,16.3448825169255,1,8
0,6,0,0,0,0,0,0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,8
0,3,0,0,1,2,145,1,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,12
1,1,0,0,1,3,1218,1.5,5,12,10,6,4,0,0,0,0,0,0,0,10,2,4,0,1,0,15,18,1,4
1,1,0,0,1,2,1439,2,5,12,5,6,5,0,0,0,0,0,0,0,19,1,0,5,1,1,14.3062524890482,16.3448825169255,1,4
0,6,0,0,0,0,0,0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,4
1,1,0,0,0,3,4,3,5,12,7,6,4,0,0,0,0,0,0,0,14,2,3,0,1,1,14.3062524890482,16.3448825169255,1,4
0,3,0,0,0,3,1054,3,5,12,11,2,4,0,0,0,0,0,0,0,6,2,4,0,1,1,14.3062524890482,16.3448825169255,0,8
0,6,0,0,0,0,0,0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,4
0,3,0,0,1,4,734,4,12,12,12,4,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,12
0,6,0,0,0,0,0,0,9,12,15,6,4,0,0,0,0,0,0,0,8,2,4,4,1,1,14.3062524890482,16.3448825169255,0,8
0,3,0,0,1,2,957,2,12,12,10,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,12
2,3,1,0,1,0,0,0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,12
0,3,0,0,1,5,1224,1.67,10,12,15,6,4,0,0,0,0,0,0,0,10,2,4,4,1,1,14.3062524890482,16.3448825169255,0,8
0,3,0,0,0,4,127,2,5,12,8,9,4,0,0,0,0,0,0,0,24,3,4,0,1,1,14.3062524890482,16.3448825169255,0,4
0,6,0,0,0,0,0,0,9,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,8
0,6,0,0,0,0,0,0,9,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,8
0,6,0,0,0,0,0,0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,4
1,1,0,0,1,7,543,3.5,5,12,7,6,4,0,0,0,0,0,0,0,10,2,4,0,1,1,14.3062524890482,16.3448825169255,1,4
1,1,0,0,1,6,1081,3,12,26,1,6,4,0,0,0,0,0,0,0,19,2,4,5,1,1,14.3062524890482,16.3448825169255,1,12
0,7,0,0,1,5,277,2.5,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,12
1,1,1,0,0,3,227,1.5,10,12,14,6,4,0,0,0,0,0,0,0,14,2,4,0,1,1,14.3062524890482,16.3448825169255,1,10
1,1,1,0,0,1,555,1,2,12,13,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,1,8
0,6,0,0,0,0,0,0,9,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,8
1,1,0,0,1,3,1563,3,5,12,13,6,4,0,0,0,0,0,0,0,19,2,4,2,1,1,14.3062524890482,16.3448825169255,1,4
2,10,0,0,1,0,0,0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,4
0,6,0,0,0,0,0,0,9,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,8
0,6,0,0,0,0,0,0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,4
0,6,0,0,1,0,0,0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,4
0,6,0,0,0,0,0,0,9,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,9
0,6,0,0,1,0,0,0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,12
1,3,0,0,1,4,1179,2,5,12,9,3,4,0,0,0,0,0,0,0,19,1,4,5,1,1,14.3062524890482,16.3448825169255,0,4
1,3,0,0,0,14,1602,7,10,12,4,3,4,0,0,0,0,0,0,0,4,4,2,0,1,1,14.3062524890482,16.3448825169255,0,8
0,3,0,0,1,3,633,3,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,4
0,3,1,0,0,2,385,2,10,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,10
0,3,0,0,0,2,253,1,9,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,8
1,1,0,0,1,11,746,2.75,12,12,13,9,5,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,1,12
1,3,0,0,0,5,448,2.5,10,12,7,0,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,8
1,7,0,0,1,10,1672,10,12,12,3,6,4,0,0,0,0,0,0,0,19,2,4,1,1,1,14.3062524890482,16.3448825169255,1,12
1,1,0,0,0,5,458,2.5,5,12,1,2,4,0,0,0,0,0,0,0,3,2,4,0,1,1,14.3062524890482,16.3448825169255,0,8
1,7,0,0,0,6,589,2,5,12,11,6,4,0,0,0,0,0,0,0,19,2,4,2,1,1,14.3062524890482,16.3448825169255,1,4
1,7,0,0,0,6,208,6,10,12,0,6,4,0,0,0,0,0,0,0,8,2,4,5,1,1,14.3062524890482,16.3448825169255,1,8
1,1,1,0,0,2,111,2,12,12,4,6,4,0,0,0,0,0,0,0,24,2,4,0,1,1,14.3062524890482,16.3448825169255,1,12
1,1,0,0,1,10,1450,5,12,12,7,6,4,0,0,0,0,0,0,0,19,2,3,2,1,1,14.3062524890482,16.3448825169255,1,12
0,3,0,0,1,7,241,7,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,12
1,1,0,0,1,2,367,2,12,12,12,3,4,0,0,0,0,0,0,0,19,2,4,1,1,1,14.3062524890482,16.3448825169255,0,12
0,6,0,0,0,0,0,0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,8
1,1,0,0,0,4,283,4,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,8
1,1,0,0,1,9,40,3,7,12,4,6,4,0,0,0,0,0,0,0,10,4,5,0,1,0,14,18,1,8
1,3,0,0,0,1,81,1,1,12,12,9,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,8
1,1,0,0,1,10,1523,2.5,5,12,5,6,5,0,0,0,0,0,0,0,2,0,3,1,1,1,14.3062524890482,16.3448825169255,1,4
1,7,0,0,0,21,230,5.25,10,12,18,6,4,0,0,0,0,0,0,0,19,2,4,0,0,1,16,16,1,10
1,3,0,0,0,3,127,3,5,12,2,4,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,4
0,7,0,0,0,5,154,5,5,12,15,6,4,0,0,0,0,0,0,0,14,2,4,4,1,1,14.3062524890482,16.3448825169255,0,4
0,6,0,0,0,0,0,0,9,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,0,1,17,15,0,8
0,7,0,0,0,3,206,1.5,1,12,15,6,4,0,0,0,0,0,0,0,14,2,4,4,1,1,13,15,0,8
0,6,0,0,0,0,0,0,9,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,8
1,7,0,0,0,3,402,1.5,8,12,7,6,4,0,0,0,0,0,0,0,0,4,4,0,1,0,14,18,1,8
0,6,0,0,0,2,8,1,5,21,12,9,4,0,0,0,0,0,0,0,1,2,4,1,1,1,14.3062524890482,16.3448825169255,0,4
1,1,0,0,0,2,201,2,5,12,10,6,4,0,0,0,0,0,0,0,19,2,4,3,1,1,14.3062524890482,16.3448825169255,1,4
0,3,0,0,0,7,1514,3.5,5,12,15,6,4,0,0,0,0,0,0,0,14,3,4,4,1,1,14.3062524890482,16.3448825169255,0,4
1,1,0,0,0,1,961,1,1,12,0,6,4,0,0,0,0,0,0,0,6,2,4,2,1,1,14.3062524890482,16.3448825169255,1,8
1,1,0,0,0,2,739,2,5,12,4,6,4,0,0,0,0,0,0,0,0,4,5,0,1,1,14.3062524890482,16.3448825169255,1,4
1,3,0,0,0,7,1061,7,5,12,0,3,4,0,0,0,0,0,0,0,19,2,4,2,1,1,14.3062524890482,16.3448825169255,0,4
1,1,0,0,0,3,1231,3,10,12,4,3,2,0,0,0,0,0,0,0,12,4,2,0,1,1,14.3062524890482,16.3448825169255,0,8
1,1,0,0,1,5,696,5,5,12,4,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,1,8
1,1,1,0,0,3,146,3,2,12,4,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,1,1
1,3,0,0,0,3,757,3,1,12,4,8,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,8
0,6,0,0,0,2,319,1,7,12,4,6,4,0,0,0,0,0,0,0,6,2,4,0,2,1,12,16,1,8
2,10,0,0,1,0,0,0,5,12,10,6,4,0,0,0,0,0,0,0,19,0,3,5,1,1,14.3062524890482,16.3448825169255,0,4
1,3,0,0,1,6,1424,6,12,12,2,9,4,0,0,0,0,0,0,0,19,2,4,1,1,1,14.3062524890482,16.3448825169255,0,12
2,14,0,0,1,0,0,0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,4
1,1,0,0,1,5,1665,5,5,12,4,6,5,0,0,0,0,0,0,0,2,0,3,6,1,1,14.3062524890482,16.3448825169255,1,4
0,3,0,0,1,2,1020,2,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,4
1,3,0,0,0,3,405,3,5,12,4,3,4,0,0,0,0,0,0,0,14,2,4,5,1,1,14.3062524890482,16.3448825169255,0,4
2,10,0,0,1,0,0,0,5,12,10,6,4,0,0,0,0,0,0,0,19,0,3,2,1,1,14.3062524890482,16.3448825169255,0,4
1,1,0,0,1,5,1087,5,12,12,10,3,4,0,0,0,0,0,0,0,19,0,4,0,1,0,14,18,1,12
0,6,0,0,0,0,0,0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,4
1,3,0,0,0,4,42,4,9,12,17,9,4,0,0,0,0,0,0,0,19,2,4,1,1,1,14.3062524890482,16.3448825169255,0,8
1,1,0,0,1,3,1029,3,5,12,10,3,4,0,0,0,0,0,0,0,10,2,4,0,1,1,14.3062524890482,16.3448825169255,0,4
2,14,0,0,1,0,0,0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,12
0,6,0,0,1,0,0,0,5,12,15,6,4,0,0,0,0,0,0,0,19,1,3,0,1,1,14.3062524890482,16.3448825169255,0,4
1,3,0,0,0,3,105,3,5,12,17,2,4,0,0,0,0,0,0,0,19,3,4,0,1,1,14.3062524890482,16.3448825169255,0,4
1,1,0,0,1,8,1282,1.14,3,12,10,6,4,0,0,0,0,0,0,0,10,2,4,5,1,1,14.3062524890482,16.3448825169255,1,2
0,3,0,0,1,2,1387,1,9,12,15,6,4,0,0,0,0,0,0,0,2,2,4,4,1,1,14.3062524890482,16.3448825169255,0,9
1,1,0,0,1,13,1659,4.33,5,12,0,3,4,0,0,0,0,0,0,0,14,2,4,5,1,1,14.3062524890482,16.3448825169255,0,4
1,1,0,0,0,2,80,2,10,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,8
1,1,0,0,0,3,458,1.5,5,12,11,6,4,0,0,0,0,0,0,0,8,3,4,0,1,1,14.3062524890482,16.3448825169255,1,4
1,3,0,0,1,12,228,2.4,5,12,10,3,4,0,0,0,0,0,0,0,10,2,4,6,1,1,14.3062524890482,16.3448825169255,0,8
1,7,0,0,1,5,332,2.5,12,12,17,6,4,0,0,0,0,0,0,0,19,0,3,3,1,1,14.3062524890482,16.3448825169255,0,12
1,3,0,0,1,10,1192,5,5,12,1,3,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,4
0,6,0,0,0,0,0,0,9,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,8
1,1,0,0,1,3,1562,3,5,12,7,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,1,4
0,3,1,0,1,3,170,1.5,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,12
1,1,0,0,1,3,950,3,5,12,7,6,4,0,0,0,0,0,0,0,10,0,3,0,1,1,14.3062524890482,16.3448825169255,1,8
0,1,0,0,1,3,1270,3,12,12,15,6,5,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,12
0,6,0,0,1,0,0,0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,12
1,3,0,0,1,4,1337,4,8,12,18,3,4,0,0,0,0,0,0,0,19,2,3,0,1,1,14.3062524890482,16.3448825169255,0,7
1,1,0,0,1,2,575,2,12,12,10,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,1,12
1,1,0,0,1,6,1218,3,5,12,10,6,4,0,0,0,0,0,0,0,19,2,4,1,1,1,14.3062524890482,16.3448825169255,1,4
0,6,0,0,1,0,0,0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,4
0,6,0,0,0,0,0,0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,8
1,3,1,0,0,6,652,3,14,12,7,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,14
0,6,0,0,1,0,0,0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,4
0,6,0,0,1,0,0,0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,15,15,0,4
1,3,0,0,1,5,1673,5,12,12,7,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,1,12
0,6,0,0,0,0,0,0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,8
1,1,0,0,0,10,416,1.43,7,12,10,3,4,0,0,0,0,0,0,0,19,2,4,5,2,0,11,17,0,8
1,1,1,0,0,1,400,1,2,12,7,6,3,0,0,0,0,0,0,0,12,4,2,4,1,1,14.3062524890482,16.3448825169255,0,1
1,1,1,0,0,3,434,1.5,10,12,15,6,5,0,0,0,0,0,0,0,19,2,4,3,1,1,14.3062524890482,16.3448825169255,0,10
1,1,1,0,0,1,2,1,2,12,15,6,3,0,0,0,0,0,0,0,19,2,4,1,1,1,14.3062524890482,16.3448825169255,0,8
0,6,0,0,1,0,0,0,12,12,1,6,4,0,0,0,0,0,0,0,19,1,3,2,1,1,14.3062524890482,16.3448825169255,0,12
0,3,0,0,0,2,268,2,12,12,15,6,4,0,0,0,0,0,0,0,14,2,4,4,1,1,14.3062524890482,16.3448825169255,0,12
0,6,0,0,0,0,0,0,3,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,2
1,3,0,0,1,2,1122,2,12,12,11,3,4,0,0,0,0,0,0,0,19,2,3,2,1,1,14.3062524890482,16.3448825169255,0,12
1,1,0,0,1,4,1402,2,12,12,1,6,4,0,0,0,0,0,0,0,19,2,4,1,1,1,14.3062524890482,16.3448825169255,1,12
2,10,0,0,1,0,0,0,12,12,15,6,4,0,0,0,0,0,0,0,2,2,4,4,1,1,14.3062524890482,16.3448825169255,0,8
2,10,0,0,1,0,0,0,12,12,1,6,4,0,0,0,0,0,0,0,19,0,3,5,1,1,14.3062524890482,16.3448825169255,0,12
1,3,0,0,0,4,1524,2,5,12,4,9,4,0,0,0,0,0,0,0,14,2,4,0,1,1,14.3062524890482,16.3448825169255,0,4
1,1,0,0,0,3,150,3,12,12,10,6,4,0,0,0,0,0,0,0,14,2,4,0,1,1,14.3062524890482,16.3448825169255,1,12
1,1,1,0,0,1,241,1,2,12,15,6,3,0,0,0,0,0,0,0,12,4,2,2,1,1,14.3062524890482,16.3448825169255,0,8
1,3,0,0,0,2,111,2,5,12,15,2,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,4
0,6,0,0,1,0,0,0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,4
0,6,0,0,1,0,0,0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,12
2,10,0,0,1,0,0,0,5,12,7,6,4,0,0,0,0,0,0,0,2,0,3,5,1,1,14.3062524890482,16.3448825169255,0,8
2,14,0,0,1,0,0,0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,12
0,3,0,0,0,2,1284,2,9,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,9
0,3,1,0,0,1,1238,1,2,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,8
2,10,0,0,1,0,0,0,12,12,15,6,4,0,0,0,0,0,0,0,19,0,3,0,1,1,14.3062524890482,16.3448825169255,0,12
2,14,0,0,1,5,467,2.5,12,12,15,6,4,0,0,0,0,0,0,0,2,2,4,4,1,1,15,15,0,8
1,1,0,0,0,2,846,2,5,12,4,6,4,0,0,0,0,0,0,0,24,3,4,0,1,1,14.3062524890482,16.3448825169255,1,4
0,6,0,0,0,0,0,0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,8
0,3,0,0,1,5,96,2.5,12,12,7,6,5,0,0,0,0,0,0,0,19,2,3,4,1,1,14.3062524890482,16.3448825169255,0,12
1,3,0,0,0,6,34,6,1,12,11,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,1,8
0,3,0,0,0,3,208,3,5,26,15,6,4,0,0,0,0,0,0,0,8,1,4,4,1,1,14.3062524890482,16.3448825169255,0,4
